cbo,description,family_id
765110,Cortador de tapeçaria,7651
765205,Colchoeiro (confecção de colchões),7652
765215,Confeccionador de brinquedos de pano,7652
765225,"Confeccionador de velas náuticas, barracas e toldos",7652
765230,Estofador de aviões,7652
765235,Estofador de móveis,7652
765240,Tapeceiro de autos,7652
765310,"Costurador de artefatos de couro, a  máquina (exceto roupas e calçados)",7653
765315,Montador de artefatos de couro (exceto roupas e calçados),7653
765405,Trabalhador do acabamento de artefatos de tecidos e couros,7654
766105,Copiador de chapa,7661
766115,Gravador de matriz para flexografia (clicherista),7661
766120,Editor de texto e imagem,7661
766125,Montador de fotolito (analógico e digital),7661
766130,Gravador de matriz para rotogravura (eletromecânico e químico),7661
766135,Gravador de matriz calcográfica,7661
766140,Gravador de matriz serigráfica,7661
766145,Operador de sistemas de prova (analógico e digital),7661
766150,Operador de processo de tratamento de imagem,7661
766155,Programador visual gráfico,7661
766205,Impressor (serigrafia),7662
766210,Impressor calcográfico,7662
766215,Impressor de ofsete (plano e rotativo),7662
766220,Impressor de rotativa,7662
766225,Impressor de rotogravura,7662
766230,Impressor digital,7662
766235,Impressor flexográfico,7662
766240,Impressor letterset,7662
766245,Impressor tampográfico,7662
766250,Impressor tipográfico,7662
766305,Acabador de embalagens (flexíveis e cartotécnicas),7663
766310,Impressor de corte e vinco,7663
766315,Operador de acabamento (indústria gráfica),7663
766320,Operador de guilhotina (corte de papel),7663
766325,Preparador de matrizes de corte e vinco,7663
766405,Laboratorista fotográfico,7664
766410,"Revelador de filmes fotográficos, em preto e branco",7664
766415,"Revelador de filmes fotográficos, em cores",7664
766420,Auxiliar de radiologia (revelação fotográfica),7664
768105,Tecelão (tear manual),7681
768110,"Tecelão de tapetes, a  mão",7681
768115,"Tricoteiro, à mão",7681
768120,Redeiro,7681
768125,Chapeleiro (chapéus de palha),7681
768130,"Crocheteiro, a  mão",7681
768205,"Bordador, a  mão",7682
768210,Cerzidor,7682
768305,Artífice do couro,7683
768310,"Cortador de calçados, a  mão (exceto solas)",7683
768315,"Costurador de artefatos de couro, a  mão (exceto roupas e calçados)",7683
768320,Sapateiro (calçados sob medida),7683
768325,Seleiro,7683
768605,Tipógrafo,7686
768610,Linotipista,7686
768615,Monotipista,7686
768620,Paginador,7686
768625,Pintor de letreiros,7686
768630,Confeccionador de carimbos de borracha,7686
768705,"Gravador, à mão (encadernação)",7687
768710,Restaurador de livros,7687
770105,Mestre (indústria de madeira e mobiliário),7701
770110,Mestre carpinteiro,7701
771105,Marceneiro,7711
771110,Modelador de madeira,7711
771115,Maquetista na marcenaria,7711
771120,Tanoeiro,7711
772105,Classificador de madeira,7721
772110,Impregnador de madeira,7721
772115,Secador de madeira,7721
773105,Cortador de laminados de madeira,7731
773110,Operador de serras no desdobramento de madeira,7731
773115,Serrador de bordas no desdobramento de madeira,7731
773120,Serrador de madeira,7731
773125,Serrador de madeira (serra circular múltipla),7731
773130,Serrador de madeira (serra de fita múltipla),7731
773205,Operador de máquina intercaladora de placas (compensados),7732
773210,Prensista de aglomerados,7732
773215,Prensista de compensados,7732
773220,Preparador de aglomerantes,7732
773305,Operador de desempenadeira na usinagem convencional de madeira,7733
773310,Operador de entalhadeira (usinagem de madeira),7733
773315,Operador de fresadora (usinagem de madeira),7733
773320,Operador de lixadeira (usinagem de madeira),7733
773325,"Operador de máquina de usinagem madeira, em geral",7733
773330,Operador de molduradora (usinagem de madeira),7733
773335,Operador de plaina desengrossadeira,7733
773340,Operador de serras (usinagem de madeira),7733
773345,Operador de torno automático (usinagem de madeira),7733
773350,Operador de tupia (usinagem de madeira),7733
773355,Torneiro na usinagem convencional de madeira,7733
773405,Operador de máquina bordatriz,7734
773410,Operador de máquina de cortina d´água (produção de móveis),7734
773415,Operador de máquina de usinagem de madeira (produção em série),7734
773420,Operador de prensa de alta freqüência na usinagem de madeira,7734
773505,Operador de centro de usinagem de madeira (cnc),7735
773510,Operador de máquinas de usinar madeira (cnc),7735
774105,Montador de móveis e artefatos de madeira,7741
775105,Entalhador  de madeira,7751
775110,Folheador de móveis de madeira,7751
775115,Lustrador de peças de madeira,7751
775120,Marcheteiro,7751
776405,Cesteiro,7764
776410,"Confeccionador de escovas, pincéis e produtos similares (a mão)",7764
776415,"Confeccionador de escovas, pincéis e produtos similares (a máquina)",7764
776420,"Confeccionador de móveis de vime, junco e bambu",7764
776425,Esteireiro,7764
776430,Vassoureiro,7764
777105,Carpinteiro naval (construção de pequenas embarcações),7771
777110,Carpinteiro naval (embarcações),7771
777115,Carpinteiro naval (estaleiros),7771
777205,Carpinteiro de carretas,7772
777210,Carpinteiro de carrocerias,7772
780105,Supervisor de embalagem e etiquetagem,7801
781105,Condutor de processos robotizados de pintura,7811
781110,Condutor de processos robotizados de soldagem,7811
781305,Operador de veículos subaquáticos controlados remotamente,7813
781310,Operador de aeronaves não tripuladas,7813
781705,Mergulhador profissional (raso e profundo),7817
782105,Operador de draga,7821
782110,Operador de guindaste (fixo),7821
782115,Operador de guindaste móvel,7821
782120,Operador de máquina rodoferroviária,7821
782125,Operador de monta-cargas (construção civil),7821
782130,Operador de ponte rolante,7821
782135,Operador de pórtico rolante,7821
782140,Operador de talha elétrica,7821
782145,Sinaleiro (ponte-rolante),7821
782205,Guincheiro (construção civil),7822
782210,Operador de docagem,7822
782220,Operador de empilhadeira,7822
782305,Motorista de carro de passeio,7823
782310,Motorista de furgão ou veículo similar,7823
782315,Motorista de táxi,7823
782320,Condutor de ambulância,7823
782405,Motorista de ônibus rodoviário,7824
782410,Motorista de ônibus urbano,7824
782415,Motorista de trólebus,7824
782420,Condutor escolar (terrestre),7824
782505,Caminhoneiro autônomo (rotas regionais e internacionais),7825
782510,Motorista de caminhão (rotas regionais e internacionais),7825
782515,Motorista operacional de guincho,7825
782605,Operador de trem de metrô,7826
782610,Maquinista de trem,7826
782615,Maquinista de trem metropolitano,7826
782620,Motorneiro,7826
782625,Auxiliar de maquinista de trem,7826
782630,Operador de teleférico (passageiros),7826
782705,Marinheiro de convés (marítimo e fluviário),7827
782710,Marinheiro de máquinas,7827
782715,Moço de convés (marítimo e fluviário),7827
782720,Moço de máquinas (marítimo e fluviário),7827
782725,Marinheiro de esporte e recreio,7827
782730,Marinheiro auxiliar de convés (marítimo e aquaviario),7827
782735,Marinheiro auxiliar de máquinas (marítimo e aquaviário),7827
782805,Condutor de veículos de tração animal (ruas e estradas),7828
782810,Tropeiro,7828
782815,Boiadeiro,7828
782820,Condutor de veículos a pedais,7828
783105,Agente de pátio,7831
783110,Manobrador,7831
783205,Carregador (aeronaves),7832
783210,Carregador (armazém),7832
783215,Carregador (veículos de transportes terrestres),7832
783220,Estivador,7832
783225,Ajudante de motorista,7832
783230,Bloqueiro (trabalhador portuário),7832
783235,Trabalhador portuário de capatazia,7832
783240,Amarrador e desamarrado de embarcações,7832
784105,"Embalador, a mão",7841
784110,"Embalador, a máquina",7841
784115,Operador de máquina de etiquetar,7841
784120,Operador de máquina de envasar líquidos,7841
784125,Operador de prensa de enfardamento,7841
784205,Alimentador de linha de produção,7842
791105,Artesão bordador,7911
791110,Artesão ceramista,7911
791115,Artesão com material reciclável,7911
791120,Artesão confeccionador de biojóias e ecojóias,7911
791125,Artesão do couro,7911
791130,Artesão escultor,7911
791135,Artesão moveleiro (exceto reciclado),7911
791140,Artesão tecelão,7911
791145,Artesão trançador,7911
791150,Artesão crocheteiro,7911
791155,Artesão tricoteiro,7911
791160,Artesão rendeiro,7911
810105,Mestre (indústria petroquímica e carboquímica),8101
810110,Mestre de produção química,8101
810205,Mestre (indústria de borracha e plástico),8102
810305,Mestre de produção farmacêutica,8103
811005,Operador de processos químicos e petroquímicos,8110
811010,"Operador de sala de controle de instalações químicas, petroquímicas e afins",8110
811105,Moleiro (tratamentos químicos e afins),8111
811110,Operador de máquina misturadeira (tratamentos químicos e afins),8111
811115,Operador de britadeira (tratamentos químicos e afins),8111
811120,Operador de concentração,8111
811125,Trabalhador da fabricação de resinas e vernizes,8111
811130,Trabalhador de fabricação de tintas,8111
811205,Operador de calcinação (tratamento químico e afins),8112
811215,Operador de tratamento químico de materiais radioativos,8112
811305,Operador de centrifugadora (tratamentos químicos e afins),8113
811310,Operador de exploração de petróleo,8113
811315,Operador de filtro de secagem (mineração),8113
811320,Operador de filtro de tambor rotativo (tratamentos químicos e afins),8113
811325,Operador de filtro-esteira (mineração),8113
811330,Operador de filtro-prensa (tratamentos químicos e afins),8113
811335,Operador de filtros de parafina (tratamentos químicos e afins),8113
811405,Destilador de madeira,8114
811410,Destilador de produtos químicos por batelada (exceto petróleo),8114
811415,Operador de destilação de produtos químicos por processo contínuo (exceto petróleo),8114
811420,"Operador de aparelho de reação e conversão (produtos químicos, exceto petróleo)",8114
811425,Operador de equipamento de destilação de álcool,8114
811430,Operador de evaporador na destilação,8114
811505,Operador de painel de controle (refinação de petróleo),8115
811510,Operador de transferência e estocagem - na refinação do petróleo,8115
811605,Operador de britador de coque,8116
811610,Operador de carro de apagamento e coque,8116
811615,Operador de destilação e subprodutos de coque,8116
811620,Operador de enfornamento e desenfornamento de coque,8116
811625,Operador de exaustor (coqueria),8116
811630,Operador de painel de controle (coqueificação),8116
811635,Operador de preservação e controle térmico,8116
811640,Operador de reator de coque de petróleo,8116
811645,Operador de refrigeração (coqueria),8116
811650,Operador de sistema de reversão (coqueria),8116
811705,Bamburista,8117
811710,Calandrista de borracha,8117
811715,Confeccionador de pneumáticos,8117
811725,Confeccionador de velas por imersão,8117
811735,Confeccionador de velas por moldagem,8117
811745,Laminador de plástico,8117
811750,Moldador de borracha por compressão,8117
811760,Moldador de plástico por compressão,8117
811770,Moldador de plástico por injeção,8117
811775,Trefilador de borracha,8117
811805,Operador de máquina de produtos farmacêuticos,8118
811810,Drageador (medicamentos),8118
811815,Operador de máquina de fabricação de cosméticos,8118
811820,"Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, fraldas cotonetes e outros)",8118
812105,Pirotécnico,8121
812110,Trabalhador da fabricação de munição e explosivos,8121
813105,Cilindrista (petroquímica e afins),8131
813110,"Operador de calandra (química, petroquímica e afins)",8131
813115,"Operador de extrusora (química, petroquímica e afins)",8131
813120,"Operador de processo (química, petroquímica e afins)",8131
813125,"Operador de produção (química, petroquímica e afins)",8131
813130,"Técnico de operação (química, petroquímica e afins)",8131
818105,Assistente de laboratório industrial,8181
818110,Auxiliar de laboratório de análises físico-químicas,8181
820105,Mestre de siderurgia,8201
820110,Mestre de aciaria,8201
820115,Mestre de alto-forno,8201
820120,Mestre de forno elétrico,8201
820125,Mestre de laminação,8201
820205,"Supervisor de fabricação de produtos cerâmicos, porcelanatos e afins",8202
820210,Supervisor de fabricação de produtos de vidro,8202
821105,Operador de centro de controle ( sinterização),8211
821110,Operador de máquina de sinterizar,8211
821205,Forneiro e operador (alto-forno),8212
821210,Forneiro e operador (conversor a oxigênio),8212
821215,Forneiro e operador (forno elétrico),8212
821220,Forneiro e operador (refino de metais não-ferrosos),8212
821225,Forneiro e operador de forno de redução direta,8212
821230,Operador de aciaria (basculamento de convertedor),8212
821235,Operador de aciaria (dessulfuração de gusa),8212
821240,Operador de aciaria (recebimento de gusa),8212
821245,Operador de área de corrida,8212
821250,Operador de desgaseificação,8212
821255,Soprador de convertedor,8212
821305,Operador de laminador,8213
821310,Operador de laminador de barras a frio,8213
821315,Operador de laminador de barras a quente,8213
821320,Operador de laminador de metais não-ferrosos,8213
821325,Operador de laminador de tubos,8213
821330,Operador de montagem de cilindros e mancais,8213
821335,Recuperador de guias e cilindros,8213
821405,Encarregado de acabamento de chapas e metais  (têmpera),8214
821410,Escarfador,8214
821415,Marcador de produtos (siderúrgico e metalúrgico),8214
821420,"Operador de bobinadeira de tiras a quente, no acabamento de chapas e metais",8214
821425,Operador de cabine de laminação (fio-máquina),8214
821430,Operador de escória e sucata,8214
821435,Operador de jato abrasivo,8214
821440,"Operador de tesoura mecânica e máquina de corte, no acabamento de chapas e metais",8214
821445,Preparador de sucata e aparas,8214
821450,Rebarbador de metal,8214
822105,Forneiro de cubilô,8221
822110,Forneiro de forno-poço,8221
822115,Forneiro de fundição (forno de redução),8221
822120,Forneiro de reaquecimento e tratamento térmico na metalurgia,8221
822125,Forneiro de revérbero,8221
823105,Preparador de massa (fabricação de abrasivos),8231
823110,Preparador de massa (fabricação de vidro),8231
823115,Preparador de massa de argila,8231
823120,Preparador de barbotina,8231
823125,Preparador de esmaltes (cerâmica),8231
823130,Preparador de aditivos,8231
823135,Operador de atomizador,8231
823210,Extrusor de fios ou fibras de vidro,8232
823215,Forneiro na fundição de vidro,8232
823220,Forneiro no recozimento de vidro,8232
823230,"Moldador de abrasivos na fabricação de cerâmica, vidro e porcelana",8232
823235,Operador de banho metálico de vidro por flutuação,8232
823240,Operador de máquina de soprar vidro,8232
823245,Operador de máquina extrusora de varetas e tubos de vidro,8232
823250,Operador de prensa de moldar vidro,8232
823255,Temperador de vidro,8232
823265,Trabalhador na fabricação de produtos abrasivos,8232
823305,Classificador e empilhador de tijolos refratários,8233
823315,Forneiro (materiais de construção),8233
823320,Trabalhador da elaboração de pré-fabricados (cimento amianto),8233
823325,Trabalhador da elaboração de pré-fabricados (concreto armado),8233
823330,Trabalhador da fabricação de pedras artificiais,8233
828105,Oleiro (fabricação de telhas),8281
828110,Oleiro (fabricação de tijolos),8281
830105,"Mestre (indústria de celulose, papel e papelão)",8301
831105,Cilindreiro na preparação de pasta para fabricação de papel,8311
831110,Operador de branqueador de pasta para fabricação de papel,8311
831115,Operador de digestor de pasta para fabricação de papel,8311
831120,Operador de lavagem e depuração de pasta para fabricação de papel,8311
831125,Operador de máquina de secar celulose,8311
832105,Calandrista de papel,8321
832110,Operador de cortadeira de papel,8321
832115,Operador de máquina de fabricar papel  (fase úmida),8321
832120,Operador de máquina de fabricar papel (fase seca),8321
832125,Operador de máquina de fabricar papel e papelão,8321
832135,Operador de rebobinadeira na fabricação de papel e papelão,8321
833105,"Cartonageiro, a máquina",8331
833110,"Confeccionador de bolsas, sacos e sacolas e papel, a máquina",8331
833115,"Confeccionador de sacos de celofane, a máquina",8331
833120,Operador de máquina de cortar e dobrar papelão,8331
833125,Operador de prensa de embutir papelão,8331
833205,"Cartonageiro, a mão (caixas de papelão)",8332
840105,Supervisor de produção da indústria alimentícia,8401
840110,Supervisor da indústria de bebidas,8401
840115,Supervisor da indústria de fumo,8401
840120,Chefe de confeitaria,8401
841105,Moleiro de cereais (exceto arroz),8411
841110,Moleiro de especiarias,8411
841115,Operador de processo de moagem,8411
841205,Moedor de sal,8412
841210,Refinador de sal,8412
841305,Operador de cristalização na refinação de açucar,8413
841310,Operador de equipamentos de refinação de açúcar (processo contínuo),8413
841315,Operador de moenda na fabricação de açúcar,8413
841320,Operador de tratamento de calda na refinação de açúcar,8413
841408,Cozinhador (conservação de alimentos),8414
841416,Cozinhador de carnes,8414
841420,Cozinhador de frutas e legumes,8414
841428,Cozinhador de pescado,8414
841432,Desidratador de alimentos,8414
841440,Esterilizador de alimentos,8414
841444,Hidrogenador de óleos e gorduras,8414
841448,Lagareiro,8414
841456,Operador de câmaras frias,8414
841460,Operador de preparação de grãos vegetais (óleos e gorduras),8414
841464,Prensador de frutas (exceto oleaginosas),8414
841468,Preparador de rações,8414
841472,Refinador de óleo e gordura,8414
841476,Trabalhador de fabricação de margarina,8414
841484,Trabalhador de preparação de pescados (limpeza),8414
841505,Trabalhador de tratamento do leite e fabricação de laticínios e afins,8415
841605,Misturador de café,8416
841610,Torrador de café,8416
841615,Moedor de café,8416
841620,Operador de extração de café solúvel,8416
841625,Torrador de cacau,8416
841630,Misturador de chá ou mate,8416
841705,Alambiqueiro,8417
841710,Filtrador de cerveja,8417
841715,Fermentador,8417
841720,Trabalhador de fabricação de vinhos,8417
841725,Malteiro (germinação),8417
841730,Cozinhador de malte,8417
841735,Dessecador de malte,8417
841740,Vinagreiro,8417
841745,Xaropeiro,8417
841805,"Operador de forno (fabricação de pães, biscoitos e similares)",8418
841810,"Operador de máquinas de fabricação de doces, salgados e massas alimentícias",8418
841815,Operador de máquinas de fabricação de chocolates e achocolatados,8418
842105,Preparador de melado e essência de fumo,8421
842110,Processador de fumo,8421
842115,Classificador de fumo,8421
842120,Auxiliar de processamento de fumo,8421
842125,Operador de máquina (fabricação de cigarros),8421
842135,Operador de máquina de preparação de matéria prima para produção de cigarros,8421
842205,Preparador de fumo na fabricação de charutos,8422
842210,Operador de máquina de fabricar charutos e cigarrilhas,8422
842215,Classificador de charutos,8422
842220,Cortador de charutos,8422
842225,Celofanista na fabricação de charutos,8422
842230,Charuteiro a mão,8422
842235,Degustador de charutos,8422
848105,Defumador de carnes e pescados,8481
848110,Salgador de alimentos,8481
848115,"Salsicheiro (fabricação de lingüiça, salsicha e produtos similares)",8481
848205,Pasteurizador,8482
848210,Queijeiro na fabricação de laticínio,8482
848215,Manteigueiro na fabricação de laticínio,8482
848305,Padeiro,8483
848310,Confeiteiro,8483
848315,Masseiro (massas alimentícias),8483
848325,Trabalhador de fabricação de sorvete,8483
848405,Degustador de café,8484
848410,Degustador de chá,8484
848415,Degustador de derivados de cacau,8484
848420,Degustador de vinhos ou licores,8484
848425,Classificador de grãos,8484
848505,Abatedor,8485
848510,Açougueiro,8485
848515,Desossador,8485
848520,Magarefe,8485
848525,Retalhador de carne,8485
848605,Trabalhador do beneficiamento de fumo,8486
860105,Supervisor de manutenção eletromecânica (utilidades),8601
860110,"Supervisor de operação de fluidos (distribuição, captação, tratamento de água, gases, vapor)",8601
860115,"Supervisor de operação elétrica (geração, transmissão e distribuição de energia elétrica)",8601
861105,Operador de central hidrelétrica,8611
861110,Operador de quadro de distribuição de energia elétrica,8611
861115,Operador de central termoelétrica,8611
861120,Operador de reator nuclear,8611
861205,Operador de subestação,8612
862105,Foguista (locomotivas a vapor),8621
862110,Maquinista de embarcações,8621
862115,Operador de bateria de gás de hulha,8621
862120,Operador de caldeira,8621
862130,Operador de compressor de ar,8621
862140,Operador de estação de bombeamento,8621
862150,"Operador de máquinas fixas, em geral",8621
862155,"Operador de utilidade (produção e distribuição de vapor, gás, óleo, combustível, energia, oxigênio)",8621
862160,Operador de abastecimento de combustível de aeronave,8621
862205,"Operador de estação de captação, tratamento e distribuição de água",8622
862305,Operador de estação de tratamento de água e efluentes,8623
862310,"Operador de forno de incineração no tratamento de água, efluentes e resíduos industriais",8623
862405,"Operador de instalação de extração, processamento, envasamento e distribuição de gases",8624
862505,Operador de instalação de refrigeração,8625
862510,Operador de refrigeração com amônia,8625
862515,Operador de instalação de ar-condicionado,8625
910105,Encarregado de manutenção mecânica de sistemas operacionais,9101
910110,"Supervisor de manutenção de aparelhos térmicos, de climatização e de refrigeração",9101
910115,"Supervisor de manutenção de bombas, motores, compressores e equipamentos de transmissão",9101
910120,Supervisor de manutenção de máquinas gráficas,9101
910125,Supervisor de manutenção de máquinas industriais têxteis,9101
910130,Supervisor de manutenção de máquinas operatrizes e de usinagem,9101
910205,Supervisor da manutenção e reparação de veículos leves,9102
910210,Supervisor da manutenção e reparação de veículos pesados,9102
910905,Supervisor de reparos linhas férreas,9109
910910,Supervisor de manutenção de vias férreas,9109
911105,Mecânico de manutenção de bomba injetora (exceto de veículos automotores),9111
911110,Mecânico de manutenção de bombas,9111
911115,Mecânico de manutenção de compressores de ar,9111
911120,Mecânico de manutenção de motores diesel (exceto de veículos automotores),9111
911125,Mecânico de manutenção de redutores,9111
911130,Mecânico de manutenção de turbinas (exceto de aeronaves),9111
911135,Mecânico de manutenção de turbocompressores,9111
911205,Mecânico de manutenção e instalação de aparelhos de climatização e  refrigeração,9112
911305,"Mecânico de manutenção de máquinas, em geral",9113
911310,Mecânico de manutenção de máquinas gráficas,9113
911315,Mecânico de manutenção de máquinas operatrizes (lavra de madeira),9113
911320,Mecânico de manutenção de máquinas têxteis,9113
911325,Mecânico de manutenção de máquinas-ferramentas (usinagem de metais),9113
913105,Mecânico de manutenção de aparelhos de levantamento,9131
913110,Mecânico de manutenção de equipamento de mineração,9131
913115,Mecânico de manutenção de máquinas agrícolas,9131
913120,Mecânico de manutenção de máquinas de construção e terraplenagem,9131
913125,Vulcanizador de correias transportadoras,9131
914105,"Mecânico de manutenção de aeronaves, em geral",9141
914110,Mecânico de manutenção de sistema hidráulico de aeronaves (serviços de pista e hangar),9141
914205,Mecânico de manutenção de motores e equipamentos navais,9142
914305,Mecânico de manutenção de veículos ferroviários,9143
914405,"Mecânico de manutenção de automóveis, motocicletas e veículos similares",9144
914410,Mecânico de manutenção de empilhadeiras e outros veículos de cargas leves,9144
914415,Mecânico de manutenção de motocicletas,9144
914420,Mecânico de manutenção de tratores,9144
914425,Mecânico de veículos automotores a diesel (exceto tratores),9144
915105,Técnico em manutenção de instrumentos de medição e precisão,9151
915110,Técnico em manutenção de hidrômetros,9151
915115,Técnico em manutenção de balanças,9151
915205,Restaurador de instrumentos musicais (exceto cordas arcadas),9152
915210,Reparador de instrumentos musicais,9152
915215,Luthier (restauração de cordas arcadas),9152
915305,Técnico em manutenção de equipamentos e instrumentos médico-hospitalares,9153
915405,Reparador de equipamentos fotográficos,9154
919105,Lubrificador industrial,9191
919110,Lubrificador de veículos automotores (exceto embarcações),9191
919115,Lubrificador de embarcações,9191
919205,"Mecânico de manutenção de máquinas cortadoras de grama, roçadeiras, motosserras e similares",9192
919305,Mecânico de manutenção de aparelhos esportivos e de ginástica,9193
919310,Mecânico de manutenção de bicicletas e veículos similares,9193
919315,Montador de bicicletas,9193
950105,Supervisor de manutenção elétrica de alta tensão industrial,9501
950110,"Supervisor de manutenção eletromecânica industrial, comercial e predial",9501
950205,Encarregado de manutenção eletroeletrônica de veículos,9502
950305,Supervisor de manutenção eletromecânica,9503
951105,Eletricista de manutenção eletroeletrônica,9511
951305,Instalador de sistemas eletroeletrônicos de segurança,9513
951310,Mantenedor de sistemas eletroeletrônicos de segurança,9513
951315,Monitor de sistemas eletrônicos de segurança interno,9513
951320,Monitor de sistemas eletrônicos de segurança externo,9513
953105,Eletricista de instalações (aeronaves),9531
953110,Eletricista de instalações (embarcações),9531
953115,"Eletricista de instalações (veículos automotores e máquinas operatrizes, exceto aeronaves e embarcações)",9531
954105,Eletromecânico de manutenção de elevadores,9541
954110,Eletromecânico de manutenção de escadas rolantes,9541
954115,Eletromecânico de manutenção de portas automáticas,9541
954120,Mecânico de manutenção de instalações mecânicas de edifícios,9541
954125,Operador eletromecânico,9541
954205,Reparador de aparelhos eletrodomésticos (exceto imagem e som),9542
954210,"Reparador de rádio, tv e som",9542
954305,Reparador de equipamentos de escritório,9543
991105,Conservador de via permanente (trilhos),9911
991110,Inspetor de via permanente (trilhos),9911
991115,Operador de máquinas especiais em conservação de via permanente (trilhos),9911
991120,Soldador aluminotérmico em conservação de trilhos,9911
991205,Mantenedor de equipamentos de parques de diversões e similares,9912
991305,Funileiro de veículos (reparação),9913
991310,Montador de veículos (reparação),9913
991315,Pintor de veículos (reparação),9913
992105,Alinhador de pneus,9921
992110,Balanceador,9921
992115,Borracheiro,9921
992120,Lavador de peças,9921
992205,Encarregado geral de operações de conservação de vias permanentes (exceto trilhos),9922
992210,Encarregado de equipe de conservação de vias permanentes (exceto trilhos),9922
992215,Operador de ceifadeira na conservação de vias permanentes,9922
992220,Pedreiro de conservação de vias permanentes (exceto trilhos),9922
992225,Auxiliar geral de conservação de vias permanentes (exceto trilhos),9922
